Unnamed: 0,athlete,sport,log_prob_one_shot,num_athlete_tokens,sport_index,sport_token,prompt,inject_sport_with_golf,inject_sport_without_golf
5325,John Stockton,basketball,-0.08167023,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: John Stockton plays the sport of",baseball,baseball
15364,Brett Lawrie,baseball,-0.30129325,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Brett Lawrie plays the sport of",golf,football
1739,Mike Gesicki,football,-0.22690187,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Mike Gesicki plays the sport of",golf,basketball
5936,Marc Gasol,basketball,-0.054299757,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Marc Gasol plays the sport of",football,baseball
14541,Jered Weaver,baseball,-0.12677023,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Jered Weaver plays the sport of",basketball,football
405,Jeff Fisher,football,-0.52811015,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jeff Fisher plays the sport of",basketball,baseball
5418,Dion Waiters,basketball,-0.05248728,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Dion Waiters plays the sport of",baseball,football
1610,Devonta Freeman,football,-0.31228822,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Devonta Freeman plays the sport of",golf,baseball
14216,Chipper Jones,baseball,-0.057198655,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Chipper Jones plays the sport of",golf,basketball
502,Josh Freeman,football,-0.14054509,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Josh Freeman plays the sport of",basketball,baseball
14882,Paul Konerko,baseball,-0.047131732,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Paul Konerko plays the sport of",golf,basketball
1724,Saquon Barkley,football,-0.100576304,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Saquon Barkley plays the sport of",baseball,baseball
1264,Everson Griffen,football,-0.32565793,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Everson Griffen plays the sport of",baseball,basketball
266,Danny Wuerffel,football,-0.48850083,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Danny Wuerffel plays the sport of",golf,basketball
5884,Alonzo Mourning,basketball,-0.24131939,6,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Alonzo Mourning plays the sport of",baseball,baseball
397,Brett Keisel,football,-0.5350815,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Brett Keisel plays the sport of",basketball,basketball
1317,Karlos Dansby,football,-0.14856969,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Karlos Dansby plays the sport of",basketball,baseball
14162,José Reyes,baseball,-0.27798763,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: José Reyes plays the sport of",football,football
1491,Sean McVay,football,-0.0875798,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Sean McVay plays the sport of",golf,basketball
12971,Miles Bridges,basketball,-0.39943027,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Miles Bridges plays the sport of",football,baseball
14257,David Freese,baseball,-0.19576046,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: David Freese plays the sport of",football,basketball
14191,Andy Pettitte,baseball,-0.11965314,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Andy Pettitte plays the sport of",golf,basketball
1387,Kyle Shanahan,football,-0.060839564,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Kyle Shanahan plays the sport of",basketball,basketball
14939,Freddy Sanchez,baseball,-0.6735452,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Freddy Sanchez plays the sport of",golf,football
450,Cam Newton,football,-0.065155745,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Cam Newton plays the sport of",baseball,baseball
1162,Braxton Miller,football,-0.12309138,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Braxton Miller plays the sport of",baseball,basketball
15180,Tim Wakefield,baseball,-0.36300543,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Tim Wakefield plays the sport of",golf,football
16178,Jonathan Schoop,baseball,-0.6841408,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Jonathan Schoop plays the sport of",basketball,basketball
14910,Frank Thomas,baseball,-0.16648124,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Frank Thomas plays the sport of",football,football
14497,Brian McCann,baseball,-0.1367524,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Brian McCann plays the sport of",basketball,basketball
5417,Vlade Divac,basketball,-0.1732245,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Vlade Divac plays the sport of",football,football
6895,Jeff Teague,basketball,-0.16225365,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jeff Teague plays the sport of",football,baseball
10924,Anthony Bennett,basketball,-0.064762734,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Anthony Bennett plays the sport of",golf,baseball
15049,Josh Hamilton,baseball,-0.07275276,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Josh Hamilton plays the sport of",football,football
6566,DeAndre Jordan,basketball,-0.04972428,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: DeAndre Jordan plays the sport of",football,baseball
5929,Chase Budinger,basketball,-0.30227357,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Chase Budinger plays the sport of",football,football
806,Michael Irvin,football,-0.094774485,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Michael Irvin plays the sport of",golf,baseball
16721,Michael Fulmer,baseball,-0.076361544,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Michael Fulmer plays the sport of",basketball,football
12771,Mikal Bridges,basketball,-0.26460856,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Mikal Bridges plays the sport of",football,football
241,Darren Sproles,football,-0.32773203,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Darren Sproles plays the sport of",baseball,baseball
139,Jake Plummer,football,-0.4263651,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jake Plummer plays the sport of",basketball,basketball
12395,Terry Rozier,basketball,-0.0699449,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Terry Rozier plays the sport of",golf,baseball
5503,Diana Taurasi,basketball,-0.13463284,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Diana Taurasi plays the sport of",golf,baseball
5814,LaMarcus Aldridge,basketball,-0.032271445,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: LaMarcus Aldridge plays the sport of",football,baseball
5942,Carlos Boozer,basketball,-0.050385226,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Carlos Boozer plays the sport of",golf,football
15981,David Wells,baseball,-0.26356137,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: David Wells plays the sport of",basketball,football
6887,Sebastian Telfair,basketball,-0.599183,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Sebastian Telfair plays the sport of",football,football
12642,Caleb Swanigan,basketball,-0.09901431,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Caleb Swanigan plays the sport of",golf,football
794,Donovan McNabb,football,-0.20613551,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Donovan McNabb plays the sport of",basketball,baseball
16238,Wilmer Flores,baseball,-0.12014176,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Wilmer Flores plays the sport of",golf,football
15820,Kyle Lohse,baseball,-0.23306435,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Kyle Lohse plays the sport of",football,football
977,Muhammad Wilkerson,football,-0.14860195,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Muhammad Wilkerson plays the sport of",golf,baseball
1813,Nathan Peterman,football,-0.31140757,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Nathan Peterman plays the sport of",golf,baseball
5336,Chris Bosh,basketball,-0.04584757,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Chris Bosh plays the sport of",baseball,baseball
16179,Xander Bogaerts,baseball,-0.05140431,6,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Xander Bogaerts plays the sport of",basketball,football
6242,George Gervin,basketball,-0.13552988,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: George Gervin plays the sport of",golf,baseball
8422,Jodie Meeks,basketball,-0.40500093,6,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jodie Meeks plays the sport of",football,football
12899,Shaquille Harrison,basketball,-0.24816528,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Shaquille Harrison plays the sport of",football,football
16735,Jacob deGrom,baseball,-0.058185402,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Jacob deGrom plays the sport of",basketball,basketball
1414,Tyler Lockett,football,-0.06867981,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Tyler Lockett plays the sport of",golf,baseball
1088,Brandon Boykin,football,-0.25995597,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Brandon Boykin plays the sport of",baseball,baseball
937,Chris Ivory,football,-0.39689478,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Chris Ivory plays the sport of",baseball,baseball
6629,Chris Paul,basketball,-0.040700067,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Chris Paul plays the sport of",golf,football
15505,Mark Trumbo,baseball,-0.051124465,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Mark Trumbo plays the sport of",football,basketball
14383,Lenny Dykstra,baseball,-0.5004612,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Lenny Dykstra plays the sport of",basketball,football
8250,John Henson,basketball,-0.14051442,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: John Henson plays the sport of",football,baseball
15990,Yadier Molina,baseball,-0.051405214,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Yadier Molina plays the sport of",football,football
5803,Jason Terry,basketball,-0.1956141,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jason Terry plays the sport of",golf,football
922,Shane Vereen,football,-0.17195798,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Shane Vereen plays the sport of",basketball,baseball
883,Rey Maualuga,football,-0.16159058,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Rey Maualuga plays the sport of",baseball,basketball
14512,Andrés Galarraga,baseball,-0.283331,6,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Andrés Galarraga plays the sport of",golf,football
13402,Arike Ogunbowale,basketball,-0.42403892,6,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Arike Ogunbowale plays the sport of",football,football
425,Sean Payton,football,-0.030414864,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Sean Payton plays the sport of",basketball,basketball
42,Maurice Jones-Drew,football,-0.31264994,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Maurice Jones-Drew plays the sport of",basketball,basketball
439,Ed Reed,football,-0.074535325,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Ed Reed plays the sport of",baseball,basketball
700,Gary Kubiak,football,-0.10470836,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Gary Kubiak plays the sport of",golf,baseball
15759,Tyler Chatwood,baseball,-0.37302536,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Tyler Chatwood plays the sport of",basketball,basketball
14642,Mike Mussina,baseball,-0.103658274,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Mike Mussina plays the sport of",football,football
15065,Anthony Rizzo,baseball,-0.023929475,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Anthony Rizzo plays the sport of",basketball,basketball
356,Bill Belichick,football,-0.070728466,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Bill Belichick plays the sport of",baseball,baseball
1707,Kareem Hunt,football,-0.07759402,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Kareem Hunt plays the sport of",baseball,baseball
5799,Josh Smith,basketball,-0.26165476,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Josh Smith plays the sport of",baseball,baseball
13904,Erica Ogwumike,basketball,-0.17178018,6,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Erica Ogwumike plays the sport of",baseball,football
6946,Fab Melo,basketball,-0.2359776,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Fab Melo plays the sport of",golf,football
1767,Justin Herbert,football,-0.35876665,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Justin Herbert plays the sport of",golf,basketball
363,Joey Porter,football,-0.5295647,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Joey Porter plays the sport of",basketball,baseball
15381,Brad Lidge,baseball,-0.1865444,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Brad Lidge plays the sport of",golf,football
17067,Luke Voit,baseball,-0.18299052,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Luke Voit plays the sport of",golf,basketball
574,Ryan Fitzpatrick,football,-0.3343243,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Ryan Fitzpatrick plays the sport of",baseball,baseball
5513,Spencer Hawes,basketball,-0.58357555,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Spencer Hawes plays the sport of",golf,football
1261,Eric Reid,football,-0.19060719,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Eric Reid plays the sport of",baseball,basketball
916,David DeCastro,football,-0.54122835,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: David DeCastro plays the sport of",golf,baseball
815,LeGarrette Blount,football,-0.06709536,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: LeGarrette Blount plays the sport of",basketball,basketball
15822,Prince Fielder,baseball,-0.022527967,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Prince Fielder plays the sport of",golf,football
6537,Luke Ridnour,basketball,-0.38405994,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Luke Ridnour plays the sport of",baseball,football
6096,Ekpe Udoh,basketball,-0.26329172,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Ekpe Udoh plays the sport of",baseball,baseball
16457,Nicholas Castellanos,baseball,-0.11644265,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Nicholas Castellanos plays the sport of",football,basketball
500,Antonio Gates,football,-0.14917082,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Antonio Gates plays the sport of",golf,baseball
11002,Cody Zeller,basketball,-0.12775677,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Cody Zeller plays the sport of",golf,football
1823,Gardner Minshew,football,-0.13971671,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Gardner Minshew plays the sport of",golf,basketball
1570,Nelson Agholor,football,-0.22162797,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Nelson Agholor plays the sport of",basketball,baseball
5315,Ray Allen,basketball,-0.04587171,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Ray Allen plays the sport of",baseball,football
14394,Todd Helton,baseball,-0.21673092,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Todd Helton plays the sport of",basketball,basketball
8,Jason Campbell,football,-0.5917905,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jason Campbell plays the sport of",baseball,basketball
6583,Michael Kidd-Gilchrist,basketball,-0.050653726,6,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Michael Kidd-Gilchrist plays the sport of",baseball,baseball
1460,Jared Goff,football,-0.15775079,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jared Goff plays the sport of",basketball,basketball
894,Chris Kluwe,football,-0.46989995,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Chris Kluwe plays the sport of",basketball,baseball
21,Tony Romo,football,-0.14199352,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Tony Romo plays the sport of",golf,basketball
1703,Ryan Ramczyk,football,-0.5579165,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Ryan Ramczyk plays the sport of",golf,basketball
6586,Danny Ainge,basketball,-0.07266331,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Danny Ainge plays the sport of",golf,baseball
135,Jovan Belcher,football,-0.15967521,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jovan Belcher plays the sport of",baseball,baseball
1687,Carson Wentz,football,-0.058588307,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Carson Wentz plays the sport of",basketball,basketball
653,Rashard Mendenhall,football,-0.46488124,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Rashard Mendenhall plays the sport of",golf,baseball
